state,theta,phi,acceleration,height
3,-13.32,7.89,-574.58,2855.23
3,-13.24,-17.33,-581.59,2841.01
3,9.92,3.12,-576.71,2832.14
3,-4.13,3.79,-568.42,2830.07
3,21.66,-5.98,-568.83,2824.79
3,-5.45,19.52,-593.62,2817.46
3,-5.09,-1.42,-592.05,2798.76
3,29.1,-28.79,-592.18,2788.62
3,18.84,-16.77,-600.06,2794.97
3,-2.75,6.15,-570.5,2791.74
3,-5.72,-6.31,-580.17,2797.06
3,-17.48,11.53,-585.62,2791.34
3,1.68,10.61,-584.37,2782.01
3,-15.16,34.97,-573.01,2752.82
3,-28.3,5.36,-572.77,2773.32
3,-18.25,-24.83,-584.5,2785.9
3,-32.06,36.68,-601.68,2790.49
3,-13.43,-22.85,-610.4,2794.95
3,0.75,31.92,-596.68,2800.03
3,28.4,-5.88,-605.6,2802.71
3,-5.2,-33.87,-598.24,2780.09
3,-3.1,-3.88,-595.57,2779.1
3,-42.62,-12.74,-601.61,2774.02
3,-10.02,-11.14,-597.26,2756.08
3,5.72,-25.66,-595.26,2750.53
3,-44.8,-31.59,-604.64,2767.37
3,-13.91,6.21,-606.63,2771.79
3,-24.34,-17.97,-611.83,2766.01
3,14.05,-19.4,-609.87,2761.38
3,-8.67,-27.66,-596.51,2752.85
3,-0.61,-10.85,-590.62,2747.93
3,-2.46,13.12,-588.25,2748.54
3,-24.34,13.97,-594.72,2738.33
3,0.76,0.63,-606.3,2727.94
3,-5.98,16.64,-613.52,2726.07
3,26.72,13.74,-616.18,2726.71
3,-33.14,18.31,-621.4,2718.1
3,20.34,6.76,-615.7,2707.84
3,1.68,-3.92,-623.31,2708.57
3,3.58,8.97,-624.39,2708.33
3,0.8,-8.44,-620.07,2688.93
3,14.81,-24.92,-607.44,2684.72
3,-11.48,-12.82,-617.48,2675.88
3,-5.43,-26.17,-614.13,2664.97
3,3.12,2.74,-626.28,2651.02
3,-15.81,32.58,-618.92,2662.66
3,-9.63,-1.31,-626.51,2664.7
3,8.07,9.21,-630.07,2648.11
3,-6.62,-20.63,-640.73,2632.29
3,-38.56,13.95,-645.68,2622.79
3,4.27,26.74,-646.76,2630.4
3,3.43,-1.41,-653.44,2621.49
3,-0.78,11.61,-643.17,2603.71
3,18.08,-5.19,-644.25,2604.42
3,-7.94,17.96,-634.83,2597.92
3,-7.82,3.06,-630.93,2601.65
3,-14.28,-12.64,-649.58,2599.22
3,19.69,-7.62,-646.77,2599.66
3,-6.43,14.77,-654.6,2591.47
3,-34.67,14.68,-650.98,2596.01
3,-2.48,14.92,-650.04,2586.42
3,23.12,1.48,-637.38,2577.55
3,-18.71,-11.31,-666.09,2565.88
3,3.17,5.26,-666.18,2550.39
3,-1.5,-16.27,-665.9,2560.15
3,-17.57,31.94,-683.96,2549.21
3,-27.6,1.92,-681.69,2533.84
3,-49.8,7.77,-681.86,2509.14
3,9.27,12.83,-692.19,2511.02
3,14.55,-40.79,-672.53,2515.15
3,-5.49,-17.65,-674.19,2513.85
3,7.16,-1.18,-676.23,2510.23
3,3.31,-4.66,-690.32,2518.78
3,-38.52,1.68,-671.89,2510.44
3,18.34,20.82,-680.01,2518.68
3,-20.9,-22.42,-688.29,2520.62
3,29.42,-37.41,-683.59,2538.99
3,8.53,-10.37,-685.77,2541.2
3,-3.36,1.02,-696.78,2534.69
3,-2.71,2.43,-697.91,2518.77
3,17.38,-20.05,-686.77,2509.06
3,32.48,10.92,-710.89,2502.85
3,-32.12,-39.17,-725.46,2505.31
3,11.85,-11.67,-715.42,2504.9
3,-0.22,-16.38,-732.79,2503.3
3,15.48,5.89,-722.66,2512.68
3,-7.95,10.37,-709.83,2516.14
3,-15.7,6.28,-718.41,2509.69
3,17.89,-14.66,-734.54,2511.16
3,-34.98,-21.56,-733.74,2507.95
3,-5.45,-15.15,-743.68,2505.99
3,15.0,20.48,-759.73,2489.53
3,3.56,8.83,-764.56,2493.65
3,-7.79,33.66,-757.92,2478.64
3,-6.24,-6.82,-758.41,2473.29
3,-1.0,3.53,-742.98,2463.33
3,-11.33,18.83,-745.52,2476.8
3,27.95,20.61,-748.8,2468.64
3,2.56,-23.13,-747.17,2476.47
3,19.48,25.63,-741.33,2480.5
3,-11.46,-15.73,-741.13,2467.49
3,8.22,7.38,-732.71,2446.28
3,30.42,34.92,-727.88,2436.54
3,-16.65,9.21,-711.36,2441.48
3,-22.13,41.34,-702.21,2449.24
3,-25.19,-9.61,-703.57,2439.81
3,12.45,3.39,-713.76,2427.78
3,-38.96,-32.06,-724.39,2432.46
3,-15.09,-10.08,-725.08,2433.98
3,10.47,37.42,-714.22,2414.0
3,12.97,-0.48,-729.25,2383.66
3,-5.15,12.27,-733.38,2371.05
3,-73.87,51.58,-736.99,2349.24
3,35.66,3.05,-725.46,2347.58
3,12.07,-4.05,-718.86,2359.9
3,-12.02,-21.1,-712.24,2360.77
3,27.82,5.6,-699.27,2365.04
3,8.17,-37.76,-727.18,2359.86
3,34.23,17.03,-724.27,2348.06
3,-0.81,-16.17,-735.61,2347.88
3,9.18,10.34,-736.45,2339.44
3,-15.74,12.17,-736.21,2316.93
3,16.45,-4.96,-754.74,2324.59
3,6.03,-3.25,-743.21,2317.62
3,-9.61,-2.85,-753.15,2311.04
3,-23.32,-7.25,-747.93,2291.97
3,-15.12,-18.78,-741.16,2290.11
3,-40.19,4.98,-757.9,2281.76
3,-43.39,-21.12,-765.63,2275.84
3,32.59,8.97,-762.77,2263.4
3,7.58,14.9,-753.52,2258.04
3,-24.82,4.29,-754.81,2257.68
3,18.25,-17.28,-757.69,2244.43
3,-52.47,-2.03,-765.34,2246.53
3,-6.54,28.06,-774.31,2246.64
3,-15.3,-5.46,-776.34,2237.91
3,-1.76,-11.72,-778.09,2240.76
3,17.57,-1.37,-771.09,2236.12
3,-39.63,18.74,-783.53,2235.31
3,-27.75,-10.18,-802.94,2234.19
3,14.77,17.58,-815.76,2238.52
3,3.98,13.29,-814.44,2218.96
3,-20.05,-0.5,-811.68,2214.44
3,4.6,-13.0,-808.88,2201.97
3,46.49,-33.33,-803.04,2191.4
3,-13.73,20.61,-813.64,2185.12
3,20.53,-20.13,-806.39,2177.31
3,-12.52,27.79,-806.03,2172.67
3,23.59,0.72,-816.3,2163.64
3,-17.46,7.49,-819.35,2130.87
3,-22.46,14.67,-815.45,2126.86
3,20.37,10.11,-823.25,2126.29
3,15.04,-10.94,-826.01,2115.49
3,10.94,16.54,-801.99,2127.75
3,20.23,16.07,-793.29,2129.61
3,15.7,22.8,-800.09,2152.76
3,-26.89,10.89,-802.9,2158.33
3,-23.44,-21.78,-790.5,2145.79
3,2.61,-26.33,-797.55,2150.33
3,2.36,20.64,-773.58,2156.93
3,8.54,-2.48,-772.4,2153.84
3,29.09,-44.81,-786.51,2158.43
3,2.74,-11.13,-804.72,2154.23
3,17.19,-9.27,-802.01,2158.84
3,-15.25,-17.58,-796.27,2148.34
3,28.64,-28.82,-817.55,2148.69
3,7.22,18.43,-820.57,2143.2
3,-13.03,-8.5,-829.65,2137.72
3,-39.09,17.65,-832.22,2133.69
3,24.11,-32.1,-838.43,2129.17
3,-5.56,-3.6,-845.19,2135.34
3,-7.19,9.17,-848.84,2153.24
3,-14.71,21.27,-853.33,2147.27
3,-5.09,2.07,-842.98,2151.22
3,-20.35,-1.07,-855.79,2149.07
3,8.09,37.9,-861.49,2148.33
3,-21.63,-0.93,-880.62,2146.75
3,22.26,6.13,-873.39,2152.16
3,40.0,36.16,-877.19,2134.41
3,-0.95,-15.48,-873.11,2139.9
3,-3.53,11.39,-872.99,2122.65
3,-1.14,-32.12,-875.55,2107.94
3,1.97,-8.97,-875.58,2103.19
3,-10.03,-16.77,-874.29,2101.74
3,-0.18,10.19,-865.91,2103.82
3,13.49,-0.31,-855.79,2100.73
3,-30.26,50.69,-860.36,2099.76
3,-23.87,-11.37,-847.34,2089.26
3,-16.59,12.1,-851.83,2090.97
3,47.56,19.37,-851.87,2106.77
3,6.92,3.86,-857.19,2110.05
3,-8.7,-8.92,-864.81,2102.85
3,4.03,-19.46,-849.36,2108.75
3,-25.89,0.64,-847.98,2100.17
3,-32.67,11.26,-846.24,2085.49
3,16.46,-3.08,-853.04,2064.67
3,-7.24,37.58,-854.42,2060.39
3,0.65,-31.3,-838.18,2066.66
3,22.54,59.25,-831.71,2054.02
3,-10.8,-14.77,-818.51,2064.42
3,-25.7,-26.09,-804.84,2058.62
3,-16.46,18.99,-798.72,2064.52
3,-5.52,32.3,-804.56,2048.94
3,18.49,1.51,-796.58,2047.91
3,15.06,22.48,-811.9,2055.21
3,-2.08,-9.94,-830.68,2059.95
3,14.33,-39.01,-847.34,2057.14
3,-7.69,11.1,-855.52,2051.63
3,10.59,12.39,-850.17,2033.02
3,-5.79,3.19,-874.48,2015.27
3,20.31,-4.72,-860.52,2017.02
3,-6.59,21.96,-857.18,2038.77
3,17.63,-18.63,-864.74,2035.07
3,-6.09,-25.46,-874.69,2025.7
3,19.36,2.82,-865.67,2003.18
3,24.9,9.84,-865.5,1998.33
3,4.61,-23.1,-868.4,1994.14
3,-3.51,18.0,-869.33,1996.05
3,4.97,-16.05,-878.04,1982.98
3,-11.89,-35.31,-871.92,1963.32
3,1.62,-16.04,-859.15,1968.98
3,-0.28,-18.49,-848.64,1967.72
3,-2.71,-4.3,-846.01,1966.68
3,-27.27,1.93,-858.82,1987.12
3,37.75,-1.76,-864.87,1999.25
3,-3.78,1.13,-849.78,2000.79
3,-27.32,10.11,-855.51,1985.38
3,7.64,8.8,-840.67,1994.61
3,-12.72,12.64,-839.99,2002.6
3,8.85,-21.42,-853.24,2001.63
3,-4.14,7.68,-844.58,1991.64
3,14.85,34.21,-840.52,1976.18
3,-9.23,3.44,-840.76,1964.89
3,40.22,26.31,-845.46,1961.98
3,39.49,20.3,-841.83,1968.97
3,19.97,-12.43,-836.35,1962.93
3,5.47,-27.56,-837.62,1964.18
3,-25.34,26.5,-850.04,1969.94
3,7.04,17.61,-841.65,1962.05
3,33.5,23.26,-837.51,1964.38
3,48.91,-4.89,-840.98,1947.08
3,0.89,-22.25,-840.2,1935.46
3,30.5,-10.9,-834.26,1934.9
3,-6.71,18.13,-832.97,1946.47
3,22.52,-40.99,-848.26,1951.34
3,4.21,29.62,-859.49,1961.06
3,-6.08,25.05,-851.01,1963.34
3,1.07,4.42,-829.07,1960.97
3,-3.35,4.84,-815.78,1957.95
3,-0.47,7.26,-828.99,1946.0
3,30.31,3.09,-818.85,1945.98
3,-55.43,8.51,-817.43,1943.55
3,-33.3,-23.66,-823.8,1939.11
3,-9.88,-0.81,-825.75,1959.01
3,-12.02,23.68,-839.36,1948.6
3,0.22,9.48,-840.91,1929.67
3,6.1,16.2,-844.81,1930.85
3,35.37,31.58,-846.12,1932.15
3,-4.17,15.57,-844.26,1915.88
3,10.22,-6.13,-838.04,1909.77
3,35.06,15.1,-836.18,1883.68
3,-6.27,-3.35,-815.1,1866.58
3,21.11,6.56,-812.62,1855.09
3,11.97,-2.01,-818.73,1848.25
3,-16.66,-12.44,-824.09,1826.97
3,36.22,-9.26,-820.12,1819.06
3,-3.98,24.85,-810.41,1814.01
3,-22.74,4.68,-805.94,1816.89
3,15.63,-2.74,-817.31,1807.7
3,10.32,39.8,-807.04,1799.21
3,-13.87,-2.61,-796.0,1801.86
3,15.61,-12.51,-799.87,1811.31
3,-35.0,-22.47,-804.27,1795.86
3,-18.03,0.49,-799.9,1785.95
3,3.46,-1.38,-798.75,1772.41
3,16.38,42.7,-806.88,1763.51
3,9.69,32.78,-813.27,1772.38
3,-4.83,0.49,-813.65,1764.42
3,9.05,-16.56,-807.79,1760.57
3,4.38,-7.03,-806.21,1759.85
3,28.12,-0.68,-818.62,1755.96
3,-3.44,-21.61,-819.28,1752.36
3,-43.58,10.04,-821.21,1741.63
3,-22.39,18.16,-824.32,1753.31
3,29.61,14.04,-813.35,1737.09
3,33.38,-39.89,-815.05,1763.48
3,19.4,18.08,-833.57,1762.42
3,-13.74,4.46,-841.72,1755.19
3,9.24,4.76,-860.09,1755.35
3,-13.08,43.01,-857.55,1757.2
3,17.52,-32.01,-855.52,1753.12
3,-9.27,-5.26,-863.34,1782.3
3,-42.51,6.76,-863.21,1760.3
3,34.96,-1.89,-872.22,1759.52
3,8.33,-12.59,-889.38,1765.56
3,-43.79,32.87,-890.77,1753.02
3,-16.63,14.17,-883.2,1731.19
3,-17.69,6.53,-889.93,1731.34
3,-1.89,-25.18,-876.53,1717.65
3,-18.1,4.36,-866.02,1713.62
3,34.21,21.56,-855.87,1709.16
3,14.14,10.19,-862.31,1704.56
3,-10.61,-5.75,-858.87,1692.15
3,-50.16,7.2,-869.52,1690.75
3,20.96,34.38,-869.04,1685.35
3,-28.36,-17.41,-848.92,1691.43
3,-5.42,-44.59,-860.28,1667.68
3,-4.62,2.93,-853.04,1684.06
3,15.73,26.52,-856.35,1675.16
3,-5.12,-28.46,-838.91,1653.38
3,-3.91,11.17,-837.72,1647.53
3,-0.52,17.62,-846.03,1642.43
3,-16.03,-7.98,-832.07,1655.82
3,33.74,22.61,-833.91,1655.85
3,-8.02,-11.68,-821.76,1656.79
3,2.93,-4.61,-813.85,1649.8
3,-50.43,22.31,-816.02,1648.11
3,13.36,-11.28,-819.94,1646.25
3,7.38,-33.86,-831.34,1654.19
3,0.25,4.15,-831.96,1639.63
3,-17.14,18.48,-842.12,1625.34
3,4.68,12.07,-855.42,1620.22
3,-34.82,15.25,-855.37,1621.98
3,10.65,9.59,-854.89,1608.77
3,31.81,14.41,-849.58,1604.66
3,-26.11,26.29,-847.68,1598.61
3,-36.39,-7.8,-847.73,1605.76
3,-27.06,-1.24,-848.17,1608.53
3,8.41,12.7,-861.99,1628.54
3,-20.96,37.16,-871.12,1621.52
3,27.07,35.28,-875.48,1632.7
3,-2.08,21.11,-863.78,1619.36
3,-4.95,9.38,-880.14,1608.27
3,22.0,28.4,-870.78,1602.84
3,-12.17,17.9,-876.51,1596.47
3,-17.47,5.86,-871.14,1603.57
3,-3.3,1.4,-874.42,1607.85
3,33.05,-9.15,-881.9,1604.57
3,8.66,-18.09,-877.4,1588.98
3,-10.05,-26.72,-855.0,1582.74
3,-16.79,24.32,-835.94,1575.98
3,8.74,33.45,-833.75,1573.78
3,21.89,5.42,-837.05,1567.99
3,41.88,-27.58,-827.3,1571.71
3,-9.97,19.07,-819.31,1574.49
3,15.19,-12.6,-812.75,1587.31
3,21.83,-18.63,-835.98,1564.62
3,8.99,24.71,-849.86,1569.36
3,-22.01,-12.1,-843.93,1575.94
3,1.21,34.1,-848.52,1557.39
3,-48.64,6.31,-829.39,1552.18
3,-11.51,-20.48,-831.29,1564.21
3,4.56,5.35,-845.21,1553.59
3,-8.78,-1.49,-838.45,1557.32
3,-3.35,-40.64,-845.0,1561.86
3,-4.68,16.61,-835.84,1545.73
3,34.68,-27.66,-839.13,1562.31
3,-39.48,9.46,-842.66,1560.84
3,-23.08,-20.38,-831.19,1550.82
3,-18.45,-49.28,-838.74,1531.32
3,-17.36,20.19,-836.17,1525.23
3,7.58,-12.4,-829.76,1511.33
3,17.04,22.76,-830.25,1505.31
3,30.52,-43.32,-832.34,1507.4
3,11.93,26.13,-828.54,1509.25
3,29.73,-10.21,-827.02,1505.16
3,-36.94,-9.72,-853.34,1512.24
3,-51.29,-17.93,-859.14,1503.77
3,9.88,8.37,-849.96,1511.46
3,4.08,-21.98,-845.65,1508.21
3,3.65,43.47,-844.08,1492.86
3,-19.12,-21.15,-858.26,1501.72
3,1.77,-31.99,-880.06,1515.51
3,6.46,-6.28,-883.22,1509.25
3,-9.3,10.43,-885.07,1520.04
3,-4.81,-13.42,-884.98,1505.41
3,-13.52,-31.82,-889.06,1506.76
3,6.58,-9.39,-887.43,1499.98
3,-13.76,38.13,-897.05,1491.69
3,9.14,3.07,-894.96,1504.01
3,-5.06,22.93,-892.43,1512.8
3,34.54,-12.37,-903.22,1519.73
3,-0.13,2.59,-895.9,1541.26
3,9.03,9.35,-907.66,1535.7
3,-1.22,-3.14,-897.19,1541.12
3,-2.02,30.11,-907.2,1541.9
3,4.74,10.58,-909.32,1534.73
3,-28.53,-6.72,-897.99,1519.04
3,17.32,13.44,-897.87,1517.63
3,-12.21,-2.46,-899.78,1530.23
3,-16.35,-31.38,-897.74,1523.35
3,-8.12,-0.34,-891.82,1526.23
3,-40.11,22.63,-896.98,1527.23
3,-50.8,11.45,-910.65,1531.19
3,8.46,21.97,-885.7,1522.96
3,22.1,-15.23,-901.13,1525.23
3,18.27,1.25,-892.29,1526.41
3,-45.97,16.57,-909.51,1525.9
3,23.29,8.67,-892.55,1526.93
3,6.36,0.92,-880.18,1513.53
3,16.51,-23.82,-870.02,1532.14
3,6.91,8.25,-857.93,1525.8
3,-12.5,28.92,-870.29,1535.44
3,14.4,20.08,-875.07,1527.96
3,13.09,3.83,-857.49,1509.49
3,14.26,-0.27,-874.16,1488.67
3,-37.75,-18.11,-875.15,1485.66
3,-33.93,-16.6,-881.91,1480.36
3,8.93,16.84,-889.48,1482.64
3,13.42,24.55,-875.85,1475.21
3,-7.23,-2.2,-877.88,1457.97
3,-0.82,-4.17,-867.13,1474.13
3,19.38,37.32,-871.14,1467.22
3,-22.93,-43.68,-870.11,1461.36
3,-33.09,-11.44,-879.57,1464.41
3,49.24,-11.37,-865.03,1465.17
3,-27.32,-22.59,-869.45,1473.94
3,7.11,5.73,-844.22,1469.91
3,6.17,-20.64,-832.38,1463.93
3,9.03,-3.08,-816.2,1459.19
3,24.56,21.92,-819.25,1456.21
3,-1.56,-6.7,-832.15,1442.1
3,-8.29,-16.75,-847.07,1438.71
3,-6.25,-15.32,-841.93,1434.21
3,-14.63,-0.11,-853.28,1434.46
3,2.47,-31.05,-862.41,1434.03
3,9.66,-11.6,-873.73,1419.81
3,-4.47,-3.91,-873.45,1415.28
3,-24.46,0.15,-881.12,1430.22
3,35.55,-16.38,-868.18,1432.56
3,-42.58,26.18,-868.25,1436.56
3,-1.55,8.14,-850.61,1440.76
3,17.76,2.12,-850.21,1438.55
3,-9.44,-1.65,-847.94,1417.11
3,26.89,-14.59,-842.36,1404.05
3,-39.84,16.73,-843.47,1398.64
3,-4.6,-18.58,-843.21,1408.84
3,4.62,-23.48,-849.35,1403.92
3,17.68,-23.65,-849.26,1398.21
3,-32.25,-4.08,-842.99,1394.57
3,-7.82,21.49,-850.73,1398.87
3,-9.39,0.67,-850.43,1387.49
3,9.5,1.52,-846.68,1394.29
3,12.55,4.65,-828.16,1407.06
3,-7.89,10.94,-829.26,1389.32
3,6.6,-19.9,-833.57,1380.15
3,31.9,-48.07,-842.93,1390.21
3,-1.51,17.63,-835.93,1375.84
3,10.83,4.03,-835.71,1375.83
3,-20.36,-7.95,-823.13,1376.48
3,1.68,-5.37,-825.59,1357.8
3,5.63,2.01,-808.44,1342.17
3,-1.62,-17.68,-805.33,1348.89
3,-7.87,11.5,-826.81,1350.45
3,4.94,-17.91,-820.24,1363.94
3,-27.33,21.4,-828.82,1352.27
3,11.26,-21.93,-830.99,1354.51
3,1.32,-6.15,-824.08,1360.97
3,23.15,5.53,-823.41,1370.51
3,-5.7,-40.78,-804.45,1354.29
3,-45.03,-11.23,-813.13,1335.22
3,-13.1,12.3,-811.28,1335.77
3,-2.31,-9.09,-805.14,1330.0
3,-10.11,41.55,-807.17,1322.47
3,-18.84,1.0,-805.07,1313.16
3,-0.48,-8.3,-809.43,1308.5
3,-7.41,12.69,-813.01,1311.07
3,-26.96,-0.62,-799.09,1297.67
3,4.24,-7.33,-800.96,1290.76
3,29.83,-5.57,-814.41,1298.31
3,-27.66,-8.16,-811.49,1303.5
3,-4.22,0.35,-786.67,1284.53
3,-12.31,2.57,-798.47,1287.19
3,-2.76,23.12,-801.42,1284.93
3,-13.84,2.36,-803.93,1272.34
3,-29.13,24.8,-801.88,1274.29
3,5.94,-1.63,-815.19,1261.71
3,4.58,35.02,-812.5,1253.93
3,17.87,-2.6,-834.45,1251.02
3,-22.15,-12.08,-836.04,1250.34
3,-19.99,5.19,-829.51,1264.67
3,-24.59,1.9,-831.59,1270.67
3,9.81,-4.28,-838.13,1253.72
3,-21.46,1.12,-831.3,1255.84
3,0.45,0.1,-823.62,1247.74
3,-42.74,-0.63,-811.53,1250.81
3,-30.4,14.15,-787.95,1252.45
3,1.31,0.67,-801.38,1259.1
3,-19.38,8.84,-791.67,1218.73
3,-8.46,18.73,-781.98,1212.31
3,15.57,-22.72,-777.95,1210.39
3,-13.26,19.76,-763.22,1216.81
3,-1.95,-23.23,-754.52,1203.34
3,-1.08,26.35,-768.41,1194.71
3,-23.72,26.93,-754.12,1181.89
3,-33.36,0.69,-759.88,1159.35
3,18.15,15.39,-738.65,1164.32
3,-9.63,-13.01,-728.78,1170.9
3,3.58,22.43,-742.42,1157.36
3,-25.19,-26.88,-733.55,1162.61
3,27.72,-0.04,-725.96,1157.1
3,-36.35,16.93,-718.14,1156.14
3,10.51,-44.21,-705.37,1161.53
3,43.99,11.81,-711.04,1177.59
3,9.4,9.38,-726.21,1185.12
3,-10.25,-12.18,-738.86,1185.67
3,5.04,-20.71,-734.04,1181.98
3,4.2,-36.03,-734.39,1188.32
3,7.65,22.9,-753.15,1172.38
3,-0.39,11.88,-750.93,1172.73
3,-29.08,-15.45,-761.67,1174.02
3,17.99,20.54,-768.21,1171.77
3,-13.69,31.03,-766.31,1159.36
3,15.07,-13.05,-783.1,1143.32
3,-22.14,-27.31,-788.72,1146.46
3,-4.13,-44.02,-789.54,1132.67
3,20.9,16.92,-775.89,1139.67
3,5.36,36.86,-786.4,1134.45
3,-45.01,17.72,-779.54,1141.34
3,5.17,12.85,-766.57,1138.42
3,12.04,4.68,-764.7,1135.27
3,13.87,32.6,-769.08,1131.78
3,-17.5,37.02,-761.27,1140.0
3,3.76,10.91,-761.69,1139.9
3,0.97,-25.18,-745.13,1122.0
3,7.55,-7.2,-740.13,1118.29
3,-1.17,10.97,-731.6,1111.59
3,-4.45,-3.12,-720.18,1119.38
3,-10.41,-3.96,-725.66,1113.32
3,-27.43,7.0,-740.94,1102.27
3,37.54,-8.99,-750.68,1095.9
3,5.57,-34.25,-753.83,1098.78
3,14.31,57.44,-737.72,1092.72
3,11.81,-12.3,-737.44,1070.71
3,0.8,-0.6,-726.77,1063.06
3,-10.03,-38.6,-727.38,1085.89
3,-10.64,20.14,-724.77,1075.47
3,13.49,-7.88,-727.87,1068.57
3,-20.21,21.15,-744.62,1059.44
3,-26.66,-24.18,-739.1,1065.48
3,-15.41,5.54,-735.29,1051.07
3,-14.29,29.49,-738.25,1047.83
3,-12.34,45.68,-738.92,1033.24
3,7.17,-11.76,-743.99,1046.14
3,15.89,-10.82,-733.01,1027.29
3,14.99,9.81,-733.74,1022.78
3,-8.1,9.14,-742.98,1015.91
3,19.94,-9.5,-755.33,1006.5
3,15.82,-25.8,-763.1,1015.5
3,10.02,-3.62,-768.58,1031.39
3,-7.17,8.25,-761.76,1038.7
3,-19.73,-34.44,-745.41,1041.12
3,8.64,8.34,-744.08,1031.16
3,-3.64,2.61,-743.23,1042.02
3,-5.77,-10.04,-754.32,1052.18
3,16.05,9.16,-755.17,1055.62
3,-30.27,-39.43,-753.32,1046.37
3,23.2,29.18,-748.94,1051.65
3,11.91,6.3,-745.22,1049.04
3,23.46,-3.1,-746.53,1033.46
3,1.94,-33.88,-764.03,1026.16
3,12.49,-3.72,-776.99,1039.57
3,-36.44,-34.17,-785.94,1024.02
3,9.78,20.42,-774.84,1025.76
3,-11.31,13.88,-763.96,1028.33
3,15.9,-11.06,-758.6,1025.57
3,19.75,3.23,-761.86,1014.85
3,-28.61,12.81,-761.71,1007.18
3,3.73,-13.9,-778.02,1012.07
3,-5.67,-17.22,-777.87,1020.19
3,29.27,32.43,-762.38,1015.49
3,-22.55,6.23,-760.95,1005.75
3,6.61,-11.35,-753.23,1008.21
3,8.34,-6.54,-747.79,998.79
3,-11.29,-6.98,-755.43,994.2
3,-21.66,0.08,-742.55,994.12
3,-19.71,13.86,-747.37,991.7
3,-21.39,7.29,-739.21,987.51
3,-19.46,26.02,-726.73,967.79
3,5.67,-2.37,-736.73,972.39
3,2.85,13.0,-742.73,977.29
3,5.6,12.36,-728.35,973.18
3,-21.87,28.49,-726.45,967.25
3,24.57,-16.5,-732.06,955.19
3,29.05,38.84,-736.22,960.4
3,26.02,18.18,-732.15,966.57
3,3.62,-13.23,-745.03,948.68
3,30.68,-21.08,-736.7,948.08
3,17.35,-18.39,-749.25,957.76
3,2.69,-25.94,-747.31,936.52
3,-3.28,16.26,-733.36,928.78
3,50.23,-23.39,-741.23,921.12
3,-19.6,2.74,-749.19,912.2
3,-11.63,0.35,-742.92,919.63
3,-7.82,-7.37,-721.06,925.75
3,-20.41,22.66,-723.94,923.43
3,-8.34,-11.0,-732.09,908.39
3,-22.34,-0.39,-734.45,914.11
3,-3.25,21.69,-747.68,910.01
3,45.36,3.02,-748.11,908.03
3,25.99,-13.74,-733.75,895.64
3,22.58,-13.43,-727.33,880.94
3,-14.69,17.42,-732.42,889.46
3,12.66,12.74,-757.66,897.17
3,-6.83,2.98,-750.37,888.26
3,-9.77,8.61,-736.22,884.31
3,-11.89,4.61,-723.85,885.17
3,-14.5,-3.82,-716.96,900.09
3,22.55,35.24,-741.28,901.67
3,22.38,-19.61,-745.85,890.86
3,31.51,-25.28,-731.14,876.1
3,2.89,-18.16,-730.05,869.55
3,29.35,26.86,-749.83,874.84
3,13.38,10.12,-734.03,875.64
3,-9.21,-3.09,-725.84,871.32
3,23.45,-2.79,-753.57,883.22
3,-24.53,10.95,-763.81,882.91
3,44.65,21.43,-765.58,876.07
3,-20.57,-0.11,-764.68,886.27
3,7.03,-14.39,-753.37,889.49
3,28.95,-27.41,-757.39,880.72
3,-13.68,-49.28,-763.25,871.52
3,-29.82,-1.91,-764.75,874.6
3,-30.67,-45.81,-782.38,889.64
3,14.73,-29.21,-795.18,900.21
3,11.59,17.97,-795.78,903.72
3,23.18,15.25,-788.59,888.02
3,16.19,-33.12,-807.81,894.0
3,-11.52,-0.86,-800.2,880.46
3,24.92,6.03,-788.46,858.36
3,18.46,30.86,-793.7,857.95
3,-2.19,-1.97,-786.08,841.69
3,9.77,-6.77,-799.92,858.28
3,18.52,37.7,-793.81,866.48
3,7.81,10.59,-802.76,859.34
3,5.21,-3.78,-775.47,848.95
3,8.52,-3.9,-771.25,829.66
3,-11.49,38.26,-775.89,834.4
3,5.04,15.89,-791.85,840.01
3,36.54,0.87,-786.5,853.65
3,-13.42,-25.85,-782.27,853.99
3,-26.38,19.54,-782.94,852.05
3,-22.61,34.54,-789.42,851.51
3,17.21,13.23,-798.73,824.02
3,12.73,-9.08,-796.11,821.87
3,2.25,24.45,-789.26,819.83
3,19.92,1.22,-790.98,826.42
3,13.97,20.97,-793.43,814.78
3,-13.89,-42.74,-805.38,802.48
3,10.06,-24.67,-826.06,797.41
3,5.08,-35.39,-824.32,790.55
3,-1.68,2.9,-843.85,793.21
3,-9.37,0.67,-837.34,797.3
3,58.38,-2.14,-841.45,790.18
3,14.1,19.54,-851.1,780.84
3,18.56,-10.19,-851.36,773.98
3,-12.96,11.5,-836.17,773.45
3,-9.77,7.76,-827.88,776.96
3,-5.22,40.88,-835.83,782.72
3,-33.41,-15.03,-830.65,786.56
3,-5.46,9.67,-833.4,777.16
3,9.23,21.45,-830.85,768.62
3,8.48,-37.08,-840.97,766.07
3,8.68,-14.86,-848.96,764.46
3,28.65,-40.18,-861.1,767.02
3,-16.64,-11.9,-864.67,772.74
3,4.83,6.11,-857.64,775.83
3,-4.64,2.02,-854.5,780.72
3,-12.08,13.46,-874.61,758.82
3,26.67,-5.51,-866.56,756.51
3,-18.54,27.14,-852.15,757.03
